CurrentRPS,CurrentPower,CurrentVoltage,DistanceToTargetMM
46.43,0.55,12.41,3564.69
46.43,0.55,12.39,3564.69
47.14,0.55,12.41,3564.69
46.43,0.55,12.40,3564.69
46.43,0.55,12.41,3564.69
46.43,0.55,12.38,3564.69
46.43,0.55,12.41,3564.69
46.43,0.55,12.42,3564.69
46.43,0.55,12.42,3564.69
46.43,0.55,12.42,3564.69
46.43,0.55,12.41,3564.69
46.43,0.55,12.41,3564.69
46.43,0.55,12.41,3564.69
46.43,0.55,12.40,3564.69
46.43,0.55,12.42,3564.69
46.43,0.55,12.41,3564.69
45.71,0.55,12.38,3564.68
46.43,0.55,12.40,3564.69
46.43,0.55,12.40,3564.69
46.43,0.55,12.38,3564.69
46.43,0.55,12.39,3564.69
46.43,0.55,12.39,3564.69
46.43,0.55,12.39,3564.69
46.43,0.55,12.39,3564.69
46.43,0.55,12.38,3564.69
46.43,0.55,12.38,3564.68
46.43,0.55,12.40,3564.68
47.14,0.55,12.41,3564.69
47.14,0.55,12.40,3564.68
46.43,0.55,12.38,3564.69
46.43,0.55,12.38,3564.69
46.43,0.55,12.41,3564.69
46.43,0.55,12.38,3564.69
46.43,0.55,12.38,3564.69
46.43,0.55,12.39,3564.69
46.43,0.55,12.42,3564.69
47.14,0.55,12.39,3564.69
46.43,0.55,12.41,3564.69
46.43,0.55,12.39,3564.69
46.43,0.55,12.38,3564.69
46.43,0.55,12.40,3564.69
46.43,0.55,12.38,3564.69
46.43,0.55,12.42,3564.69
46.43,0.55,12.39,3564.69
46.43,0.55,11.15,3564.69
46.43,0.55,11.62,3564.65
46.43,0.55,11.93,3564.73
43.57,0.55,11.43,3564.77
42.86,0.55,11.49,3564.61
42.14,0.55,11.69,3564.56
43.57,0.55,11.57,3564.81
42.86,0.55,11.81,3564.52
42.14,0.55,11.81,3564.80
40.71,0.55,11.52,3564.90
40.71,0.55,11.59,3564.56
41.43,0.55,11.52,3564.83
41.43,0.55,11.72,3564.84
39.29,0.55,11.58,3564.80
39.29,0.55,11.56,3564.59
40.71,0.55,11.51,3564.70
40.71,0.55,11.54,3564.66
40.71,0.55,11.48,3564.59
42.86,0.55,11.46,3564.59
43.57,0.55,11.51,3564.59
44.29,0.55,11.50,3564.59
44.29,0.55,11.55,3564.59
45.71,0.55,11.53,3564.59
46.43,0.55,11.55,3564.59
46.43,0.55,11.62,3564.59
46.43,0.55,11.62,3564.59
47.86,0.55,11.68,3564.59
47.86,0.55,11.65,3564.59
48.57,0.55,11.76,3564.59
48.57,0.55,11.88,3564.59
48.57,0.55,11.87,3564.59
49.29,0.55,11.99,3564.59
49.29,0.55,12.00,3564.59
51.43,0.55,12.03,3564.59
50.71,0.55,12.10,3564.59
50.00,0.55,12.09,3564.59
51.43,0.55,12.21,3564.59
50.00,0.55,12.19,3564.59
50.71,0.55,12.24,3564.59
51.43,0.55,12.29,3564.59
51.43,0.55,12.55,3564.59
50.71,0.55,12.56,3564.59
51.43,0.55,12.56,3564.59
50.00,0.55,12.56,3564.59
50.00,0.55,12.56,3564.59
50.00,0.55,12.57,3564.59
49.29,0.55,12.56,3564.59
48.57,0.55,12.57,3564.59
47.86,0.55,12.57,3564.59
49.29,0.55,12.57,3564.59
47.86,0.55,12.57,3564.59
47.86,0.55,12.58,3564.59
46.43,0.55,12.57,3564.59
47.86,0.55,12.57,3564.59
47.14,0.55,12.57,3564.59
47.14,0.55,12.58,3564.59
45.71,0.55,12.58,3564.59
45.71,0.55,12.59,3564.59
45.71,0.55,12.58,3564.59
46.43,0.55,12.58,3564.59
45.71,0.55,12.58,3564.59
45.00,0.55,12.58,3564.59
45.00,0.55,12.58,3564.59
43.57,0.55,12.59,3564.59
43.57,0.55,12.58,3564.59
44.29,0.55,12.59,3564.59
42.86,0.55,12.59,3564.59
42.14,0.55,12.59,3564.59
43.57,0.55,12.59,3564.59
42.86,0.55,12.59,3564.59
42.86,0.55,12.59,3564.59
42.14,0.55,12.58,3564.59
41.43,0.55,12.59,3564.59
42.14,0.55,12.59,3564.59
40.71,0.55,12.59,3564.59
40.00,0.55,12.59,3564.59
40.71,0.55,12.59,3564.59
40.71,0.55,12.59,3564.59
39.29,0.55,12.59,3564.59
40.71,0.55,12.59,3564.59
39.29,0.55,12.59,3564.59
40.00,0.55,12.59,3564.59
38.57,0.55,12.59,3564.59
39.29,0.55,12.59,3564.59
39.29,0.55,12.59,3564.59
38.57,0.55,12.59,3564.59
38.57,0.55,12.59,3564.59
37.14,0.55,12.59,3564.59
37.86,0.55,12.59,3564.59
37.86,0.55,12.59,3564.59
37.14,0.55,12.59,3564.59
36.43,0.55,12.59,3564.59
37.14,0.55,12.59,3564.59
37.14,0.55,12.59,3564.59
36.43,0.55,12.60,3564.59
36.43,0.55,12.59,3564.59
35.71,0.55,12.59,3564.59
36.43,0.55,12.59,3564.59
34.29,0.55,12.59,3564.59
35.00,0.55,12.59,3564.59
35.00,0.55,12.59,3564.59
34.29,0.55,12.59,3564.62
35.00,0.55,12.59,3564.61
34.29,0.55,12.59,3564.61
34.29,0.55,12.59,3564.61
34.29,0.55,12.59,3564.61
33.57,0.55,12.59,3564.61
32.86,0.55,12.59,3564.62
33.57,0.55,12.59,3564.61
33.57,0.55,12.59,3564.61
32.86,0.55,12.59,3564.61
32.86,0.55,12.59,3564.62
32.14,0.55,12.60,3564.65
32.14,0.55,12.60,3564.65
32.14,0.55,12.60,3564.65
31.43,0.55,12.60,3564.65
30.71,0.55,12.60,3564.65
32.14,0.55,12.60,3564.65
30.71,0.55,12.59,3564.65
31.43,0.55,12.59,3564.65
30.71,0.55,12.59,3564.65
31.43,0.55,12.60,3564.65
30.00,0.55,12.60,3564.65
30.00,0.55,12.60,3564.65
29.29,0.55,12.60,3564.65
29.29,0.55,12.60,3564.65
30.00,0.55,12.60,3564.65
29.29,0.55,12.60,3564.65
28.57,0.55,12.60,3564.65
27.86,0.55,12.60,3564.65
27.86,0.55,12.60,3564.65
28.57,0.55,12.60,3564.65
27.86,0.55,12.60,3564.65
27.14,0.55,12.60,3564.65
27.86,0.55,12.60,3564.65
27.14,0.55,12.60,3564.65
27.86,0.55,12.60,3564.65
27.14,0.55,12.60,3564.65
26.43,0.55,12.60,3564.65
27.14,0.55,12.60,3564.65
26.43,0.55,12.60,3564.65
26.43,0.55,12.60,3564.65
25.00,0.55,12.60,3564.65
25.71,0.55,12.60,3564.65
25.71,0.55,12.60,3564.65
25.00,0.55,12.60,3564.65
25.71,0.55,12.59,3564.65
25.00,0.55,12.60,3564.65
25.00,0.55,12.60,3564.65
24.29,0.55,12.60,3564.65
24.29,0.55,12.60,3564.65
23.57,0.55,12.59,3564.65
24.29,0.55,12.61,3564.65
24.29,0.55,12.60,3564.65
23.57,0.55,12.60,3564.65
23.57,0.55,12.60,3564.65
23.57,0.55,12.60,3564.65
22.86,0.55,12.60,3564.65
22.86,0.55,12.60,3564.66
22.86,0.55,12.60,3564.66
22.86,0.55,12.59,3564.65
22.14,0.55,12.60,3564.65
22.14,0.55,12.61,3564.66
22.14,0.55,12.60,3564.66
21.43,0.55,12.60,3564.65
22.14,0.55,12.60,3564.66
20.71,0.55,12.60,3564.66
22.14,0.55,12.60,3564.66
20.71,0.55,12.61,3564.66
20.71,0.55,12.60,3564.65
20.71,0.55,12.61,3564.65
20.71,0.55,12.60,3564.66
20.00,0.55,12.60,3564.66
20.71,0.55,12.61,3564.66
19.29,0.55,12.60,3564.66
20.00,0.55,12.60,3564.66
19.29,0.55,12.61,3564.66
19.29,0.55,12.61,3564.66
19.29,0.55,12.61,3564.66
19.29,0.55,12.60,3564.66
18.57,0.55,12.61,3564.66
18.57,0.55,12.61,3564.66
17.86,0.55,12.61,3564.66
18.57,0.55,12.60,3564.66
17.86,0.55,12.61,3564.66
17.86,0.55,12.60,3564.66
17.86,0.55,12.61,3564.66
17.86,0.55,12.61,3564.66
17.86,0.55,12.61,3564.62
17.14,0.55,12.61,3564.62
16.43,0.55,12.61,3564.62
17.14,0.55,12.61,3564.62
17.14,0.55,12.60,3564.62
17.14,0.55,12.61,3564.62
17.14,0.55,12.61,3564.62
16.43,0.55,12.61,3564.62
16.43,0.55,12.60,3564.62
15.71,0.55,12.60,3564.62
16.43,0.55,12.61,3564.62
15.00,0.55,12.61,3564.62
15.71,0.55,12.61,3564.62
15.00,0.55,12.61,3564.62
15.00,0.55,12.61,3564.62
15.71,0.55,12.61,3564.62
15.00,0.55,12.61,3564.62
15.00,0.55,12.61,3564.62
14.29,0.55,12.61,3564.62
15.00,0.55,12.61,3564.62
14.29,0.55,12.61,3564.62
14.29,0.55,12.61,3564.62
14.29,0.55,12.62,3564.62
14.29,0.55,12.61,3564.62
13.57,0.55,12.61,3564.62
13.57,0.55,12.61,3564.62
13.57,0.55,12.61,3564.62
13.57,0.55,12.61,3564.62
12.86,0.55,12.61,3564.62
13.57,0.55,12.61,3564.62
12.86,0.55,12.61,3564.62
12.86,0.55,12.61,3564.62
12.86,0.55,12.61,3564.63
12.86,0.55,12.61,3564.62
12.86,0.55,12.61,3564.62
12.14,0.55,12.60,3564.62
12.14,0.55,12.61,3564.62
11.43,0.55,12.61,3564.62
12.14,0.55,12.61,3564.62
11.43,0.55,12.61,3564.63
11.43,0.55,12.61,3564.62
11.43,0.55,12.61,3564.62
11.43,0.55,12.61,3564.62
10.71,0.55,12.61,3564.62
11.43,0.55,12.61,3564.63
10.71,0.55,12.62,3564.62
10.71,0.55,12.61,3564.62
10.71,0.55,12.61,3564.62
10.71,0.55,12.61,3564.62
10.00,0.55,12.61,3564.62
10.71,0.55,12.61,3564.62
10.00,0.55,12.62,3564.62
10.00,0.55,12.61,3564.62
10.00,0.55,12.61,3564.62
10.00,0.55,12.61,3564.62
10.00,0.55,12.61,3564.62
9.29,0.55,12.61,3564.62
9.29,0.55,12.61,3564.62
10.00,0.55,12.61,3564.62
8.57,0.55,12.62,3564.62
8.57,0.55,12.62,3564.62
8.57,0.55,12.62,3564.62
8.57,0.55,12.62,3564.62
8.57,0.55,12.61,3564.62
8.57,0.55,12.60,3564.62
8.57,0.55,12.61,3564.62
7.86,0.55,12.61,3564.62
8.57,0.55,12.61,3564.62
7.86,0.55,12.61,3564.63
7.14,0.55,12.61,3564.62
7.86,0.55,12.61,3564.62
7.86,0.55,12.61,3564.62
7.86,0.55,12.61,3564.62
7.14,0.55,12.61,3564.62
7.14,0.55,12.61,3564.63
7.14,0.55,12.61,3564.63
7.14,0.55,12.61,3564.62
6.43,0.55,12.62,3564.62
7.14,0.55,12.61,3564.63
7.14,0.55,12.62,3564.63
6.43,0.55,12.62,3564.66
6.43,0.55,12.62,3564.63
7.14,0.55,12.61,3564.63
6.43,0.55,12.61,3564.63
6.43,0.55,12.61,3564.63
5.71,0.55,12.61,3564.63
5.71,0.55,12.61,3564.63
5.71,0.55,12.61,3564.63
5.71,0.55,12.62,3564.63
5.71,0.55,12.62,3564.63
5.71,0.55,12.62,3564.63
5.71,0.55,12.62,3564.63
5.71,0.55,12.62,3564.63
5.00,0.55,12.61,3564.63
5.00,0.55,12.62,3564.63
5.00,0.55,12.62,3564.63
5.00,0.55,12.61,3564.63
5.00,0.55,12.62,3564.63
5.00,0.55,12.62,3564.63
5.00,0.55,12.61,3564.63
4.29,0.55,12.62,3564.63
4.29,0.55,12.62,3564.63
4.29,0.55,12.62,3564.63
4.29,0.55,12.62,3564.63
4.29,0.55,12.62,3564.63
3.57,0.55,12.62,3564.63
4.29,0.55,12.62,3564.63
3.57,0.55,12.62,3564.63
3.57,0.55,12.62,3564.63
3.57,0.55,12.62,3564.63
3.57,0.55,12.62,3564.63
3.57,0.55,12.62,3564.63
2.86,0.55,12.62,3564.63
3.57,0.55,12.62,3564.63
2.86,0.55,12.61,3564.63
3.57,0.55,12.62,3564.63
2.86,0.55,12.62,3564.63
2.86,0.55,12.62,3564.63
2.14,0.55,12.62,3564.63
2.86,0.56,12.61,3564.63
2.86,0.57,12.61,3564.63
2.14,0.57,12.61,3564.63
2.14,0.57,12.62,3564.63
2.14,0.57,12.62,3564.63
2.14,0.57,12.62,3564.63
2.14,0.57,12.62,3564.63
2.14,0.57,12.62,3564.63
2.14,0.57,12.61,3564.63
2.14,0.57,12.62,3564.63
1.43,0.57,12.62,3564.63
1.43,0.57,12.62,3564.63
2.14,0.57,12.62,3564.63
1.43,0.57,12.62,3564.63
1.43,0.57,12.61,3564.63
1.43,0.57,12.61,3564.63
0.71,0.57,12.62,3564.63
1.43,0.57,12.62,3564.63
0.71,0.57,12.62,3564.63
0.71,0.57,12.62,3564.63
0.71,0.57,12.62,3564.63
0.00,0.57,12.62,3564.63
0.71,0.57,12.62,3564.63
0.71,0.57,12.62,3564.63
0.71,0.57,12.62,3564.63
0.71,0.57,12.62,3564.63
0.00,0.57,12.62,3564.63
0.00,0.57,12.62,3564.63
0.00,0.57,12.62,3564.63
0.00,0.57,12.62,3564.63
0.00,0.57,12.62,3564.63
0.00,0.57,12.62,3564.63
0.00,0.58,12.62,3564.63
0.00,0.59,12.62,3564.63
0.00,0.59,12.62,3564.63
0.00,0.59,12.62,3564.63
0.00,0.59,12.62,3564.63
0.00,0.59,12.62,3564.63
0.00,0.59,12.62,3564.63
0.00,0.59,12.62,3564.63
0.00,0.59,12.62,3564.63
0.00,0.59,12.62,3564.63
0.00,0.59,12.62,3564.63
0.00,0.59,12.62,3564.63
0.00,0.59,12.62,3564.63
0.00,0.59,12.62,3564.63
0.00,0.59,12.62,3564.63
0.00,0.59,12.62,3564.63
0.00,0.59,12.62,3564.63
0.00,0.59,12.62,3564.63
0.00,0.59,12.62,3564.63
0.00,0.59,12.62,3564.63
0.00,0.59,12.62,3564.63
0.00,0.59,12.62,3564.63
0.00,0.59,12.62,3564.63
0.00,0.59,12.62,3564.63
0.00,0.59,11.65,3564.63
0.00,0.59,12.23,3564.60
0.00,0.59,12.42,3564.60
0.00,0.59,12.49,3564.60
0.00,0.59,12.61,3564.60
0.00,0.59,12.61,3564.60
0.00,0.59,12.19,3564.60
0.00,0.59,12.38,3564.60
0.00,0.59,12.47,3564.60
0.00,0.59,12.49,3564.60
0.00,0.59,12.50,3564.60
0.00,0.59,12.47,3564.74
0.00,0.59,12.46,3564.63
0.00,0.59,12.34,3564.64
0.00,0.59,12.05,3564.56
0.00,0.59,12.36,3564.63
0.00,0.59,12.44,3564.70
0.00,0.59,12.21,3564.63
0.00,0.59,12.22,3564.71
0.00,0.59,12.14,3564.60
0.00,0.59,12.08,3564.59
0.00,0.59,12.12,3564.67
0.00,0.59,12.13,3564.63
0.00,0.59,11.79,3564.63
0.00,0.59,11.94,3564.60
0.00,0.59,12.01,3564.67
0.00,0.59,12.03,3564.59
0.00,0.59,11.97,3564.60
0.00,0.59,11.99,3564.60
0.00,0.59,12.02,3564.60
0.00,0.59,12.03,3564.60
0.00,0.59,11.97,3564.59
0.00,0.59,11.92,3564.77
0.00,0.59,12.02,3564.63
0.00,0.59,11.95,3564.67
0.00,0.59,11.97,3564.63
0.00,0.59,11.93,3564.63
0.00,0.59,11.91,3564.63
0.00,0.59,11.95,3564.63
0.00,0.59,11.93,3564.67
0.00,0.59,12.44,3564.66
0.00,0.59,12.57,3564.67
0.00,0.59,12.58,3564.66
0.00,0.59,11.48,3564.66
0.00,0.59,11.80,3564.63
0.00,0.59,11.86,3564.63
0.00,0.59,11.93,3564.66
0.00,0.59,11.88,3564.63
0.00,0.59,12.58,3564.63
0.00,0.59,12.59,3564.63
0.00,0.59,12.59,3564.63
0.00,0.59,12.59,3564.63
0.00,0.59,12.59,3564.63
0.00,0.59,12.59,3564.63
0.00,0.59,12.59,3564.63
0.00,0.59,12.59,3564.63
0.00,0.59,12.59,3564.63
0.00,0.59,12.60,3564.63
0.00,0.59,12.59,3564.63
0.00,0.59,12.60,3564.63
0.00,0.59,12.59,3564.63
0.00,0.59,12.60,3564.63
0.00,0.59,12.60,3564.63
0.00,0.59,12.60,3564.63
0.00,0.59,12.60,3564.63
0.00,0.59,12.60,3564.63
0.00,0.59,12.60,3564.63
0.00,0.59,12.60,3564.63
0.00,0.59,12.60,3564.63
0.00,0.59,12.60,3564.63
0.00,0.59,12.60,3564.63
0.00,0.59,12.60,3564.63
0.00,0.59,12.60,3564.63
0.00,0.59,12.60,3564.63
0.00,0.59,12.60,3564.63
0.00,0.59,12.61,3564.63
0.00,0.59,12.60,3564.63
0.00,0.59,12.61,3564.63
0.00,0.59,12.61,3564.63
0.00,0.59,12.61,3564.63
0.00,0.59,12.61,3564.63
0.00,0.59,12.60,3564.63
0.00,0.59,12.60,3564.63
0.00,0.59,12.61,3564.63
0.00,0.59,12.61,3564.63
0.00,0.59,12.61,3564.63
0.00,0.59,12.61,3564.63
0.00,0.59,12.61,3564.63
0.00,0.59,12.60,3564.63
0.00,0.59,12.60,3564.63
0.00,0.59,12.61,3564.63
0.00,0.59,12.61,3564.63
0.00,0.59,12.60,3564.63
0.00,0.59,12.61,3564.63
0.00,0.59,12.60,3564.63
0.00,0.59,12.61,3564.63
0.00,0.59,12.61,3564.63
0.00,0.59,12.61,3564.63
0.00,0.59,12.61,3564.63
0.00,0.59,12.61,3564.63
0.00,0.59,12.61,3564.63
0.00,0.59,12.61,3564.63
0.00,0.59,12.60,3564.63
0.00,0.59,12.61,3564.63
0.00,0.59,12.61,3564.63
0.71,0.59,11.96,3564.63
1.43,0.59,11.45,3564.63
2.14,0.59,11.13,3564.63
4.29,0.59,10.61,3564.63
5.71,0.59,10.25,3564.63
7.86,0.59,9.96,3564.63
9.29,0.59,10.07,3564.63
11.43,0.59,9.95,3564.63
13.57,0.59,9.97,3564.63
15.71,0.59,10.09,3564.63
17.14,0.59,10.20,3564.63
19.29,0.59,10.24,3564.63
21.43,0.59,10.30,3564.63
22.14,0.59,10.35,3564.63
24.29,0.59,10.42,3564.63
25.71,0.59,10.41,3564.62
26.43,0.59,10.44,3564.63
28.57,0.59,10.51,3564.63
29.29,0.59,10.55,3564.63
31.43,0.59,10.62,3564.63
32.86,0.59,10.60,3564.63
34.29,0.59,10.67,3564.60
35.00,0.59,10.69,3564.60
36.43,0.59,10.78,3564.60
37.14,0.59,10.76,3564.60
38.57,0.59,10.82,3564.60
40.00,0.59,10.85,3564.60
40.71,0.59,10.89,3564.60
41.43,0.59,10.88,3564.60
42.86,0.59,10.98,3564.60
43.57,0.59,10.96,3564.60
44.29,0.59,10.99,3564.60
46.43,0.59,11.03,3564.60
46.43,0.59,11.05,3564.60
47.14,0.59,11.07,3564.60
47.86,0.59,11.09,3564.60
49.29,0.59,11.13,3564.60
50.00,0.59,11.22,3564.60
51.43,0.59,11.22,3564.60
51.43,0.59,11.37,3564.60
51.43,0.59,11.40,3564.60
52.14,0.59,11.39,3564.60
54.29,0.59,11.47,3564.60
53.57,0.59,11.58,3564.60
54.29,0.59,11.64,3564.60
55.00,0.59,11.65,3564.60
55.71,0.59,11.77,3564.60
55.71,0.59,11.79,3564.60
56.43,0.59,11.92,3564.60
55.71,0.59,11.96,3564.60
56.43,0.59,12.03,3564.60
56.43,0.59,12.06,3564.60
56.43,0.59,12.12,3564.60
57.14,0.59,12.21,3564.60
57.14,0.59,12.21,3564.60
56.43,0.59,12.29,3564.60
57.14,0.59,12.33,3564.60
56.43,0.59,12.35,3564.60
55.71,0.59,12.38,3564.60
56.43,0.59,12.39,3564.60
55.71,0.59,12.43,3564.60
55.71,0.59,12.45,3564.60
56.43,0.59,12.46,3564.60
55.71,0.59,12.46,3564.60
55.00,0.59,12.47,3564.60
54.29,0.59,12.49,3564.60
54.29,0.59,12.48,3564.60
54.29,0.59,12.49,3564.60
54.29,0.59,12.50,3564.60
52.86,0.59,12.50,3564.60
52.86,0.59,12.50,3564.59
54.29,0.59,12.50,3564.60
52.86,0.59,12.49,3564.60
53.57,0.59,12.50,3564.60
52.86,0.59,12.50,3564.59
53.57,0.59,12.51,3564.59
52.14,0.59,12.51,3564.59
52.14,0.59,12.51,3564.59
51.43,0.59,12.52,3564.59
51.43,0.59,12.51,3564.59
50.71,0.59,12.52,3564.59
52.14,0.59,12.51,3564.60
50.00,0.59,12.51,3564.59
50.71,0.59,12.51,3564.59
50.71,0.59,12.52,3564.59
50.00,0.59,12.51,3564.59
49.29,0.59,12.52,3564.59
49.29,0.59,12.52,3564.59
49.29,0.59,12.52,3564.59
48.57,0.59,12.52,3564.59
48.57,0.59,12.51,3564.59
47.14,0.59,12.51,3564.59
49.29,0.59,12.50,3564.59
47.86,0.59,12.50,3564.59
47.86,0.59,12.49,3564.59
47.86,0.59,12.49,3564.59
47.14,0.59,12.49,3564.59
47.86,0.59,12.47,3564.59
47.14,0.59,12.45,3564.59
46.43,0.59,12.45,3564.59
46.43,0.59,12.43,3564.59
46.43,0.59,12.40,3564.59
46.43,0.59,12.39,3564.59
47.14,0.59,12.38,3564.59
46.43,0.59,12.35,3564.59
46.43,0.59,12.35,3564.59
47.14,0.59,12.33,3564.59
46.43,0.59,12.34,3564.59
46.43,0.59,12.32,3564.59
46.43,0.59,12.28,3564.59
46.43,0.59,12.27,3564.59
47.14,0.59,12.26,3564.59
47.14,0.59,12.25,3564.59
46.43,0.59,12.22,3564.59
47.86,0.59,12.19,3564.59
47.86,0.59,12.20,3564.59
47.14,0.59,12.20,3564.59
47.86,0.59,12.20,3564.59
47.14,0.59,12.21,3564.59
48.57,0.59,12.16,3564.59
47.86,0.59,12.17,3564.59
48.57,0.59,12.16,3564.59
48.57,0.59,12.17,3564.59
49.29,0.59,12.17,3564.59
48.57,0.59,12.19,3564.59
49.29,0.59,12.16,3564.59
49.29,0.59,12.19,3564.59
49.29,0.59,12.18,3564.59
49.29,0.59,12.21,3564.59
49.29,0.59,12.18,3564.59
50.00,0.59,12.19,3564.59
50.00,0.59,12.21,3564.59
50.00,0.59,12.21,3564.59
50.00,0.59,12.20,3564.59
50.00,0.59,12.22,3564.59
50.71,0.59,12.24,3564.59
50.71,0.59,12.21,3564.59
50.00,0.59,12.21,3564.59
50.71,0.59,12.24,3564.59
50.71,0.59,12.25,3564.59
50.71,0.59,12.24,3564.59
50.71,0.59,12.24,3564.59
50.71,0.59,12.25,3564.59
50.71,0.59,12.26,3564.59
51.43,0.59,12.27,3564.59
50.71,0.59,12.30,3564.59
51.43,0.59,11.56,3564.59
50.71,0.59,11.40,3564.59
51.43,0.59,11.66,3564.61
50.00,0.59,11.60,3564.72
50.71,0.59,11.69,3564.61
50.00,0.59,12.00,3564.87
46.43,0.59,11.62,3565.06
47.14,0.59,11.13,3564.44
47.14,0.59,11.50,3564.73
47.14,0.59,11.55,3564.70
47.14,0.59,11.79,3564.47
45.00,0.59,11.68,3564.68
43.57,0.59,11.59,3564.73
45.00,0.59,11.43,3564.40
45.00,0.59,11.62,3564.77
42.14,0.59,11.57,3564.79
42.14,0.59,11.45,3564.54
42.86,0.59,11.43,3564.55
44.29,0.59,11.40,3564.76
44.29,0.59,11.42,3564.54
45.71,0.59,11.38,3564.54
45.71,0.59,11.41,3564.58
46.43,0.59,11.37,3564.58
47.14,0.59,11.38,3564.58
47.86,0.59,11.40,3564.58
47.86,0.59,11.38,3564.58
49.29,0.59,11.41,3564.58
49.29,0.59,11.48,3564.58
50.71,0.59,11.56,3564.58
50.71,0.59,11.64,3564.58
50.71,0.59,11.70,3564.58
51.43,0.59,11.69,3564.58
52.86,0.59,11.76,3564.58
51.43,0.59,11.79,3564.58
53.57,0.59,11.89,3564.58
52.86,0.59,12.50,3564.58
52.14,0.59,12.51,3564.58
52.14,0.59,12.52,3564.58
52.86,0.59,12.52,3564.58
52.14,0.59,12.52,3564.58
51.43,0.59,12.52,3564.58
51.43,0.59,12.52,3564.58
51.43,0.59,12.53,3564.58
50.71,0.59,12.53,3564.58
50.71,0.59,12.53,3564.58
50.00,0.59,12.54,3564.58
49.29,0.59,12.54,3564.58
50.00,0.59,12.54,3564.58
49.29,0.59,12.53,3564.58
49.29,0.59,12.54,3564.58
47.86,0.59,12.54,3564.58
47.86,0.59,12.54,3564.58
47.86,0.59,12.53,3564.58
47.86,0.59,12.54,3564.58
47.14,0.59,12.55,3564.58
46.43,0.59,12.55,3564.58
47.14,0.59,12.55,3564.58
46.43,0.59,12.55,3564.58
46.43,0.59,12.55,3564.58
45.71,0.59,12.55,3564.58
45.71,0.59,12.54,3564.58
45.00,0.59,12.54,3564.58
44.29,0.59,12.55,3564.58
45.00,0.59,12.55,3564.58
43.57,0.59,12.55,3564.58
45.00,0.59,12.55,3564.58
43.57,0.59,12.55,3564.58
44.29,0.59,12.55,3564.58
43.57,0.59,12.55,3564.58
42.86,0.59,12.56,3564.58
42.86,0.59,12.55,3564.58
42.14,0.59,12.56,3564.58
42.14,0.59,12.56,3564.58
42.14,0.59,12.55,3564.58
42.14,0.59,12.56,3564.58
41.43,0.59,12.55,3564.58
41.43,0.59,12.56,3564.58
40.71,0.59,12.56,3564.58
40.71,0.59,12.55,3564.58
40.71,0.59,12.56,3564.58
40.71,0.59,12.55,3564.58
40.00,0.59,12.56,3564.58
39.29,0.59,12.56,3564.58
40.00,0.59,12.56,3564.58
39.29,0.59,12.56,3564.58
38.57,0.59,12.56,3564.58
38.57,0.59,12.56,3564.58
37.86,0.59,12.56,3564.58
38.57,0.59,12.56,3564.58
37.86,0.59,12.55,3564.58
37.86,0.59,12.56,3564.58
37.86,0.59,12.56,3564.58
37.14,0.59,12.56,3564.58
37.14,0.59,12.56,3564.58
36.43,0.59,12.56,3564.58
36.43,0.59,12.56,3564.58
36.43,0.59,12.56,3564.58
36.43,0.59,12.56,3564.58
35.71,0.59,12.56,3564.58
35.71,0.59,12.56,3564.58
35.71,0.59,12.56,3564.58
35.00,0.59,12.56,3564.58
35.00,0.59,12.56,3564.58
35.00,0.59,12.56,3564.58
34.29,0.59,12.56,3564.58
34.29,0.59,12.56,3564.58
33.57,0.59,12.56,3564.58
34.29,0.59,12.57,3564.58
33.57,0.59,12.56,3564.58
33.57,0.59,12.57,3564.58
32.86,0.59,12.57,3564.58
32.86,0.59,12.56,3564.58
32.14,0.59,12.57,3564.58
32.86,0.59,12.57,3564.58
31.43,0.59,12.56,3564.58
32.14,0.59,12.56,3564.58
31.43,0.59,12.56,3564.58
32.14,0.59,12.57,3564.58
31.43,0.59,12.57,3564.58
30.71,0.59,12.57,3564.58
30.71,0.59,12.57,3564.58
30.71,0.59,12.57,3564.58
30.71,0.59,12.57,3564.58
30.00,0.59,12.56,3564.58
30.00,0.59,12.57,3564.58
30.00,0.59,12.56,3564.58
29.29,0.59,12.57,3564.58
29.29,0.59,12.57,3564.58
29.29,0.59,12.57,3564.58
29.29,0.59,12.57,3564.58
28.57,0.59,12.57,3564.58
27.86,0.59,12.57,3564.58
28.57,0.59,12.57,3564.58
28.57,0.59,12.57,3564.58
27.86,0.59,12.57,3564.58
27.14,0.59,12.57,3564.58
27.86,0.59,12.57,3564.58
27.86,0.59,12.57,3564.58
27.86,0.59,12.57,3564.58
27.14,0.59,12.57,3564.58
27.14,0.59,12.58,3564.58
26.43,0.59,12.58,3564.58
26.43,0.59,12.57,3564.58
26.43,0.59,12.57,3564.58
25.71,0.59,12.57,3564.58
26.43,0.59,12.57,3564.58
25.00,0.59,12.57,3564.58
25.71,0.59,12.57,3564.58
25.00,0.59,12.57,3564.58
25.71,0.59,12.58,3564.58
25.00,0.59,12.57,3564.58
25.00,0.59,12.56,3564.58
25.00,0.59,12.57,3564.58
24.29,0.59,12.57,3564.58
23.57,0.59,12.58,3564.58
24.29,0.59,12.57,3564.58
23.57,0.59,12.57,3564.58
23.57,0.59,12.57,3564.58
22.86,0.59,12.57,3564.58
22.86,0.59,12.58,3564.58
22.86,0.59,12.57,3564.58
22.86,0.59,12.57,3564.58
22.86,0.59,12.58,3564.58
